index,PLAYER,position,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
601,Brett Myers,P,PHI,32,51,6,10,4,0,0,1,2,17,0,0,.196,.226,.275,.501,61,0,8,0,2,2.20,4,14,0,.294,.078,-.--,.118,.033,.279
601,Ismael Valdez,P,FLA,34,52,6,10,4,0,0,5,3,13,0,0,.192,.232,.269,.501,59,0,3,1,1,4.50,4,14,0,.250,.077,-.--,.231,.051,.220
603,Rick Ankiel,P,STL,5,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,1.000,.500,.500
603,Scott Dohmann,P,COL,41,1,0,0,0,0,0,0,0,1,0,0,.000,.500,.000,.500,3,1,1,0,0,1.00,0,0,0,.---,.000,-.--,.---,.000,.333
603,Jon Garland,P,CWS,34,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,5,0,1,0,0,4.00,0,1,0,.250,.000,-.--,.---,.000,.000
603,Jeremy Griffiths,P,HOU,1,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,1.000,.500,.500
603,Wilton Guerrero,2B,KC,24,32,7,7,0,1,0,1,0,4,1,0,.219,.219,.281,.500,32,0,0,0,1,1.63,1,9,0,.250,.063,-.--,.---,.000,.125
603,Freddy Guzman,CF,SD,20,76,8,16,3,0,0,5,3,13,5,2,.211,.250,.250,.500,80,1,0,0,0,2.36,3,19,0,.254,.039,-.--,.231,.038,.163
603,Joe Horgan,P,MON,47,4,0,1,0,0,0,1,0,1,0,0,.250,.250,.250,.500,4,0,0,0,0,2.00,0,1,0,.333,.000,-.--,.---,.000,.250
603,Edwin Jackson,P,LA,8,4,0,1,0,0,0,1,0,1,0,0,.250,.250,.250,.500,6,0,2,0,0,3.00,0,1,0,.333,.000,-.--,.---,.000,.167
603,Sun-Woo Kim,P,MON,43,28,1,6,2,0,0,5,0,9,1,0,.214,.214,.286,.500,32,0,4,0,0,2.40,2,8,0,.316,.071,-.--,.---,.000,.281
603,Ray Olmedo,SS,CIN,8,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.500,.000
603,CC Sabathia,P,CLE,30,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500,4,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.500
603,Earl Snyder,3B,BOS,1,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500,4,0,0,0,1,1.00,0,1,0,.333,.000,-.--,.---,.000,.250
615,Bubba Crosby,RF,NYY,55,53,8,8,2,0,2,7,2,13,2,0,.151,.196,.302,.498,58,1,2,0,0,1.27,4,16,0,.158,.151,26.50,.154,.034,.224
615,Brad Hennessey,P,SF,7,13,1,3,0,0,0,2,1,4,0,0,.231,.267,.231,.498,15,0,0,1,0,2.50,0,3,0,.300,.000,-.--,.250,.067,.267
617,Jeff Weaver,P,LA,35,70,3,15,2,1,0,2,1,26,0,0,.214,.225,.271,.496,78,0,7,0,0,17.00,3,19,0,.341,.057,-.--,.038,.013,.333
618,Ryan Church,X,MON,30,63,6,11,1,0,1,6,7,16,0,0,.175,.257,.238,.495,71,0,1,0,3,0.95,2,15,1,.217,.063,63.00,.438,.099,.225
619,Adam Riggs,LF,ANA,16,36,2,7,3,0,0,3,1,10,1,0,.194,.216,.278,.494,37,0,0,0,2,0.90,3,10,0,.269,.083,-.--,.100,.027,.270
620,Brendan Harris,2B,MON,23,59,4,10,3,0,1,3,3,12,0,0,.169,.222,.271,.493,63,1,0,0,0,2.36,4,16,0,.196,.102,59.00,.250,.048,.190
621,Ramon Castro,C,FLA,32,96,9,13,3,0,3,8,11,30,0,0,.135,.231,.260,.491,108,1,0,0,1,0.51,6,25,2,.159,.125,32.00,.367,.102,.278
622,Danny Ardoin,C,TEX,6,8,1,1,0,0,0,1,3,2,0,0,.125,.364,.125,.489,11,0,0,0,0,0.25,0,1,0,.167,.000,-.--,1.500,.273,.182
623,Glendon Rusch,P,CHC,33,39,3,6,1,0,2,3,0,11,0,0,.154,.154,.333,.487,46,0,7,0,0,3.83,3,13,0,.154,.179,19.50,.---,.000,.239
624,Jason Conti,CF,TEX,22,55,6,10,3,0,0,4,5,19,0,2,.182,.250,.236,.486,60,0,0,0,0,1.17,3,13,0,.278,.055,-.--,.263,.083,.317
624,Andy Pettitte,P,HOU,15,23,0,4,1,0,0,2,3,5,0,0,.174,.269,.217,.486,29,0,3,0,1,1.83,1,5,0,.222,.043,-.--,.600,.103,.172
626,Andy Tracy,X,COL,15,16,1,3,1,0,0,1,1,8,0,0,.188,.235,.250,.485,17,0,0,0,0,0.67,1,4,0,.375,.063,-.--,.125,.059,.471
627,Luis Lopez,X,BAL,56,88,7,16,5,0,1,8,3,20,0,0,.182,.211,.273,.484,97,1,2,3,1,0.78,6,24,0,.214,.091,88.00,.150,.031,.206
628,Donnie Murphy,2B,KC,7,27,1,5,3,0,0,3,0,7,1,0,.185,.185,.296,.481,27,0,0,0,1,0.50,3,8,0,.250,.111,-.--,.---,.000,.259
629,Denny Hocking,LF,COL,55,94,7,19,2,0,0,4,7,20,0,1,.202,.257,.223,.480,106,0,5,0,3,1.50,2,21,0,.257,.021,-.--,.350,.066,.189
630,Todd Linden,LF,SF,16,32,6,5,1,0,0,1,5,7,0,0,.156,.289,.188,.477,40,1,2,0,0,1.00,1,6,0,.200,.031,-.--,.714,.125,.175
631,Damian Jackson,X,KC,21,30,2,3,2,0,1,3,4,12,0,0,.100,.206,.267,.473,34,0,0,0,0,0.67,3,8,2,.118,.167,30.00,.333,.118,.353
632,Cory Lidle,P,PHI,34,62,3,9,4,0,1,6,5,36,0,0,.145,.209,.258,.467,75,0,8,0,0,4.00,5,16,0,.320,.113,62.00,.139,.067,.480
633,Peter Bergeron,CF,MON,11,42,2,9,0,0,0,1,2,16,0,1,.214,.250,.214,.464,45,0,1,0,0,0.64,0,9,0,.346,.000,-.--,.125,.044,.356
634,Mark Little,CF,CLE,11,20,0,4,0,0,0,2,0,7,0,0,.200,.261,.200,.461,23,2,0,1,0,0.43,0,4,0,.286,.000,-.--,.---,.000,.304
634,Ramon Santiago,SS,SEA,19,39,8,7,1,0,0,2,3,3,0,0,.179,.256,.205,.461,45,1,2,0,1,1.21,1,8,0,.194,.026,-.--,1.000,.067,.067
636,Alfredo Amezaga,SS,ANA,73,93,12,15,2,0,2,11,3,24,3,2,.161,.212,.247,.459,105,3,6,0,2,2.53,4,23,0,.194,.086,46.50,.125,.029,.229
637,Brandon Berger,LF,KC,11,35,5,7,2,0,0,2,0,7,1,1,.200,.200,.257,.457,36,0,1,0,1,0.69,2,9,0,.250,.057,-.--,.---,.000,.194
637,John Vander Wal,X,CIN,42,51,2,6,2,0,2,4,4,20,0,0,.118,.182,.275,.457,55,0,0,0,0,0.79,4,14,0,.138,.157,25.50,.200,.073,.364
639,A.J. Hinch,C,PHI,4,11,1,2,1,0,0,0,0,4,0,0,.182,.182,.273,.455,11,0,0,0,0,0.25,1,3,0,.286,.091,-.--,.---,.000,.364
639,Victor Zambrano,P,NYM,26,11,1,2,1,0,0,1,0,2,0,0,.182,.182,.273,.455,12,0,1,0,0,1.67,1,3,0,.222,.091,-.--,.---,.000,.167
641,Shawn Wooten,X,PHI,33,53,2,9,3,0,0,2,2,9,0,0,.170,.228,.226,.454,57,2,0,0,4,0.84,3,12,0,.205,.057,-.--,.222,.035,.158
642,Rey Ordonez,SS,CHC,23,61,2,10,3,0,1,5,2,14,0,0,.164,.190,.262,.452,67,0,4,0,1,3.56,4,16,0,.196,.098,61.00,.143,.030,.209
643,Carlos Rivera,1B,PIT,7,15,1,3,0,0,0,1,1,3,0,0,.200,.250,.200,.450,17,0,0,0,0,9.00,0,3,1,.250,.000,-.--,.333,.059,.176
644,Rob Bowen,C,MIN,17,27,1,3,0,0,1,2,4,10,0,0,.111,.226,.222,.448,32,0,1,0,1,1.50,1,6,0,.125,.111,27.00,.400,.125,.313
645,Woody Williams,P,STL,34,61,3,11,4,0,0,2,1,22,0,0,.180,.200,.246,.446,70,1,5,2,0,0.67,4,15,0,.268,.066,-.--,.045,.014,.314
646,Matt Kinney,P,MIL,32,9,0,2,0,0,0,1,0,1,0,0,.222,.222,.222,.444,10,0,1,0,0,6.00,0,2,0,.250,.000,-.--,.---,.000,.100
647,Ronald Calloway,X,MON,46,84,4,14,2,0,1,10,5,22,2,0,.167,.211,.226,.437,91,0,1,1,3,1.63,3,19,0,.210,.060,84.00,.227,.055,.242
648,Damian Rolls,3B,TB,53,117,12,19,5,0,0,9,10,36,2,1,.162,.231,.205,.436,132,1,2,2,4,1.00,5,24,0,.229,.043,-.--,.278,.076,.273
649,Ramon Nivar,CF,TEX,7,18,3,4,0,0,0,4,0,7,1,1,.222,.211,.222,.433,21,0,2,1,0,1.00,0,4,0,.333,.000,-.--,.---,.000,.333
650,Oliver Pérez,P,PIT,31,58,2,11,0,0,0,0,4,22,0,0,.190,.242,.190,.432,72,0,10,0,0,1.92,0,11,0,.306,.000,-.--,.182,.056,.306
651,Jason Romano,X,CIN,26,34,3,5,0,0,1,4,2,12,0,0,.147,.194,.235,.429,37,0,1,0,0,0.64,1,8,0,.190,.088,34.00,.167,.054,.324
652,Robert Machado,C,BAL,37,73,5,11,3,0,1,3,4,18,0,0,.151,.195,.233,.428,77,0,0,0,2,0.83,4,17,0,.185,.082,73.00,.222,.052,.234
653,Kevin Millwood,P,PHI,25,46,0,8,2,0,0,1,2,26,0,0,.174,.208,.217,.425,53,0,5,0,1,3.25,2,10,0,.400,.043,-.--,.077,.038,.491
654,Noah Lowry,P,SF,16,33,2,6,2,0,0,0,0,10,0,0,.182,.182,.242,.424,36,0,3,0,1,2.33,2,8,0,.261,.061,-.--,.---,.000,.278
654,Jason Schmidt,P,SF,32,66,4,9,0,0,2,3,4,30,0,0,.136,.197,.227,.424,84,1,13,0,0,2.33,2,15,0,.206,.091,33.00,.133,.048,.357
656,Ken Huckaby,C,TEX,24,50,4,7,3,0,0,0,5,12,0,0,.140,.218,.200,.418,55,0,0,0,1,1.58,3,10,0,.184,.060,-.--,.417,.091,.218
657,Jeff Fassero,P,AZ,41,21,3,4,0,0,0,1,1,9,0,0,.190,.227,.190,.417,24,0,2,0,0,4.00,0,4,0,.333,.000,-.--,.111,.042,.375
657,Guillermo Mota,P,FLA,78,12,1,2,1,0,0,1,0,7,0,0,.167,.167,.250,.417,12,0,0,0,0,3.00,1,3,0,.400,.083,-.--,.---,.000,.583
657,Jae Weong Seo,P,NYM,26,32,2,5,1,0,0,1,2,9,1,0,.156,.229,.188,.417,38,1,3,0,1,3.20,1,6,0,.217,.031,-.--,.222,.053,.237
660,Mike Hessman,1B,ATL,29,69,8,9,3,0,2,5,1,24,0,0,.130,.155,.261,.416,71,1,0,0,0,0.09,5,18,0,.163,.130,34.50,.042,.014,.338
661,Mike DiFelice,C,CHC,17,25,3,3,0,1,0,2,3,4,0,0,.120,.214,.200,.414,28,0,0,0,3,1.00,1,5,0,.143,.080,-.--,.750,.107,.143
662,John Thomson,P,ATL,33,66,3,13,1,0,0,4,0,24,0,0,.197,.197,.212,.409,76,0,10,0,2,2.55,1,14,0,.310,.015,-.--,.---,.000,.316
663,Jake Peavy,P,SD,27,59,5,10,1,0,0,3,4,17,0,0,.169,.222,.186,.408,68,0,5,0,1,4.29,1,11,0,.238,.017,-.--,.235,.059,.250
664,Josh Kroeger,LF,AZ,22,54,5,9,3,0,0,2,1,21,0,1,.167,.182,.222,.404,55,0,0,0,2,1.40,3,12,0,.273,.056,-.--,.048,.018,.382
665,Jerry Gil,SS,AZ,29,86,3,15,2,1,0,8,0,33,2,0,.174,.182,.221,.403,88,1,0,1,2,1.44,3,19,0,.278,.047,-.--,.---,.000,.375
665,Steve Trachsel,P,NYM,35,59,6,11,1,0,0,5,1,17,0,0,.186,.200,.203,.403,71,0,11,0,1,5.00,1,12,0,.262,.017,-.--,.059,.014,.239
667,Wilson Betemit,SS,ATL,22,47,2,8,0,0,0,3,4,16,0,1,.170,.231,.170,.401,52,0,0,1,0,2.00,0,8,0,.250,.000,-.--,.250,.077,.308
668,Dan Wheeler,P,HOU,46,5,1,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400,6,0,1,0,0,1.00,0,1,0,.250,.000,-.--,.---,.000,.167
669,Todd Van Poppel,P,CIN,48,17,1,3,0,0,0,1,1,6,0,0,.176,.222,.176,.398,23,0,5,0,0,12.00,0,3,0,.273,.000,-.--,.167,.043,.261
669,Tom Wilson,C,LA,13,12,1,2,0,0,0,0,1,5,0,0,.167,.231,.167,.398,13,0,0,0,0,1.50,0,2,0,.286,.000,-.--,.200,.077,.385
671,J.J. Davis,RF,PIT,25,35,4,5,1,0,0,3,4,10,2,0,.143,.225,.171,.396,40,0,0,1,0,1.63,1,6,0,.192,.029,-.--,.400,.100,.250
672,Darnell McDonald,RF,BAL,17,32,3,5,1,0,0,1,2,6,1,0,.156,.206,.188,.394,34,0,0,0,0,0.91,1,6,0,.192,.031,-.--,.333,.059,.176
673,Mendy López,2B,KC,18,38,4,4,0,0,1,4,4,9,0,0,.105,.209,.184,.393,44,1,1,0,3,1.17,1,7,0,.107,.079,38.00,.444,.091,.205
674,Jose Lima,P,LA,38,48,1,9,0,0,0,2,1,19,0,0,.188,.204,.188,.392,57,0,8,0,2,13.00,0,9,0,.310,.000,-.--,.053,.018,.333
674,Rene Reyes,CF,COL,28,61,5,9,2,0,0,1,5,17,0,0,.148,.212,.180,.392,66,0,0,0,0,0.84,2,11,2,.205,.033,-.--,.294,.076,.258
676,Kerry Wood,P,CHC,22,45,2,6,1,0,1,3,2,11,0,0,.133,.167,.222,.389,53,0,5,1,0,1.00,2,10,0,.147,.089,45.00,.182,.038,.208
677,Ramon Castro,3B,OAK,9,15,2,2,1,0,0,3,1,3,0,0,.133,.188,.200,.388,16,0,0,0,1,9.00,1,3,1,.167,.067,-.--,.333,.063,.188
678,Matt Morris,P,STL,32,62,4,10,1,0,0,6,4,26,0,0,.161,.209,.177,.386,75,0,8,1,0,2.50,1,11,0,.270,.016,-.--,.154,.053,.347
679,Val Majewski,CF,BAL,9,13,3,2,1,0,0,1,0,1,0,0,.154,.154,.231,.385,13,0,0,0,0,0.43,1,3,0,.167,.077,-.--,.---,.000,.077
680,Donnie Sadler,X,AZ,18,23,1,3,2,0,0,0,1,7,0,0,.130,.167,.217,.384,24,0,0,0,0,0.86,2,5,0,.188,.087,-.--,.143,.042,.292
681,Roger Clemens,P,HOU,33,72,1,12,1,0,0,7,3,24,0,0,.167,.200,.181,.381,78,0,3,0,2,2.25,1,13,0,.250,.014,-.--,.125,.038,.308
682,Cesar Crespo,SS,BOS,52,79,6,13,2,1,0,2,0,20,2,0,.165,.165,.215,.380,79,0,0,0,1,1.71,3,17,0,.220,.051,-.--,.---,.000,.253
683,Jermaine Clark,RF,CIN,14,30,4,4,1,0,0,2,1,8,1,0,.133,.212,.167,.379,34,2,1,0,0,2.80,1,5,0,.182,.033,-.--,.125,.029,.235
684,Josh Beckett,P,FLA,26,44,2,7,1,0,0,2,2,18,0,0,.159,.196,.182,.378,55,0,9,0,0,3.67,1,8,0,.269,.023,-.--,.111,.036,.327
685,Eric Milton,P,PHI,34,65,4,10,1,0,0,5,4,29,0,0,.154,.200,.169,.369,75,0,5,1,0,5.40,1,11,0,.270,.015,-.--,.138,.053,.387
686,Edgar Gonzalez,P,AZ,10,13,0,2,0,0,0,0,0,2,0,0,.154,.214,.154,.368,15,1,1,0,0,2.33,0,2,0,.182,.000,-.--,.---,.000,.133
686,Josh Hancock,P,CIN,16,17,1,2,0,0,0,1,3,12,0,0,.118,.250,.118,.368,21,0,1,0,0,4.00,0,2,0,.400,.000,-.--,.250,.143,.571
686,Bo Hart,X,STL,11,13,0,2,0,0,0,2,1,3,0,0,.154,.214,.154,.368,14,0,0,0,0,1.67,0,2,0,.200,.000,-.--,.333,.071,.214
689,Ryan Raburn,2B,DET,12,29,4,4,1,0,0,1,2,15,1,0,.138,.194,.172,.366,31,0,0,0,0,1.00,1,5,0,.286,.034,-.--,.133,.065,.484
690,Paul Abbott,P,PHI,10,11,1,2,0,0,0,2,0,4,0,0,.182,.182,.182,.364,14,0,3,0,0,8.00,0,2,0,.286,.000,-.--,.---,.000,.286
690,Jason Alfaro,X,HOU,7,11,1,2,0,0,0,0,0,5,0,0,.182,.182,.182,.364,12,0,1,0,1,5.00,0,2,0,.333,.000,-.--,.---,.000,.417
690,Andy Dominique,1B,BOS,7,11,0,2,0,0,0,1,0,3,0,0,.182,.182,.182,.364,11,0,0,0,0,0.20,0,2,0,.250,.000,-.--,.---,.000,.273
693,Mark Johnson,C,MIL,7,11,1,1,0,0,0,2,3,2,0,0,.091,.267,.091,.358,15,0,0,1,0,0.50,0,1,1,.100,.000,-.--,1.500,.200,.133
694,Casey Daigle,P,AZ,11,17,2,2,2,0,0,0,0,7,0,0,.118,.118,.235,.353,18,0,1,0,1,8.00,2,4,0,.200,.118,-.--,.---,.000,.389
695,Wilson Alvarez,P,LA,40,31,4,5,0,0,0,0,1,14,0,0,.161,.188,.161,.349,34,0,2,0,2,13.00,0,5,0,.294,.000,-.--,.071,.029,.412
696,Joe Kennedy,P,COL,27,48,2,6,1,1,0,4,2,14,0,0,.125,.160,.188,.348,54,0,4,0,0,1.67,2,9,0,.176,.063,-.--,.143,.037,.259
697,Hideo Nomo,P,LA,18,26,2,3,0,0,1,1,0,17,0,0,.115,.115,.231,.346,27,0,1,0,0,6.00,1,6,0,.250,.115,26.00,.---,.000,.630
698,Luis Lopez,1B,MON,11,26,0,4,0,0,0,0,0,9,0,0,.154,.185,.154,.339,27,1,0,0,1,2.25,0,4,0,.235,.000,-.--,.---,.000,.333
698,Roy Oswalt,P,HOU,36,71,1,10,1,0,0,6,3,16,0,0,.141,.184,.155,.339,89,1,13,1,1,4.36,1,11,0,.179,.014,-.--,.188,.034,.180
700,Kirk Rueter,P,SF,34,61,4,8,2,0,0,2,3,7,0,0,.131,.172,.164,.336,67,0,3,0,0,7.17,2,10,0,.148,.033,-.--,.429,.045,.104
701,Matt Erickson,X,MIL,4,6,0,1,0,0,0,0,0,1,0,0,.167,.167,.167,.334,6,0,0,0,0,4.00,0,1,0,.200,.000,-.--,.---,.000,.167
702,Tim Drew,P,ATL,12,2,1,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333,3,0,0,0,0,1.00,0,0,0,.000,.000,-.--,1.000,.333,.333
702,Brian Falkenborg,P,LA,6,2,1,0,0,0,0,0,1,2,0,0,.000,.333,.000,.333,3,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.500,.333,.667
702,Chris George,P,KC,10,2,0,0,0,0,0,0,1,0,0,0,.000,.333,.000,.333,3,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.333,.000
702,J.R. House,C,PIT,5,9,1,1,1,0,0,0,0,2,0,0,.111,.111,.222,.333,9,0,0,0,1,1.00,1,2,0,.143,.111,-.--,.---,.000,.222
702,Mark Mulder,P,OAK,33,4,2,0,0,0,0,0,1,3,0,0,.000,.333,.000,.333,6,1,0,0,0,0.00,0,0,0,.000,.000,-.--,.333,.167,.500
707,Randy Johnson,P,AZ,35,80,1,10,3,0,0,6,4,37,0,0,.125,.167,.163,.330,87,0,3,0,1,3.00,3,13,0,.233,.038,-.--,.108,.046,.425
707,Greg Maddux,P,CHC,34,69,5,11,0,0,0,5,1,12,1,0,.159,.171,.159,.330,79,0,9,0,1,2.24,0,11,0,.193,.000,-.--,.083,.013,.152
709,Ben Sheets,P,MIL,34,67,2,9,0,0,0,1,5,22,0,0,.134,.194,.134,.328,81,0,9,0,2,6.50,0,9,0,.200,.000,-.--,.227,.062,.272
710,Kaz Ishii,P,LA,31,55,7,7,0,0,1,6,1,24,0,0,.127,.143,.182,.325,62,0,6,0,1,4.00,1,10,0,.200,.055,55.00,.042,.016,.387
711,Mark Prior,P,CHC,21,36,5,5,0,0,0,0,2,20,0,0,.139,.184,.139,.323,44,0,6,0,0,3.25,0,5,0,.313,.000,-.--,.100,.045,.455
712,Matt Clement,P,CHC,30,55,2,8,1,0,0,2,1,29,0,0,.145,.158,.164,.322,61,0,4,1,0,2.83,1,9,0,.296,.018,-.--,.034,.016,.475
713,Freddy Sanchez,SS,PIT,9,19,2,3,0,0,0,2,0,3,0,0,.158,.158,.158,.316,20,0,1,0,0,1.80,0,3,0,.188,.000,-.--,.---,.000,.150
714,Jaret Wright,P,ATL,32,57,4,6,1,0,1,4,2,33,0,0,.105,.136,.175,.311,65,0,6,0,0,2.43,2,10,0,.217,.070,57.00,.061,.031,.508
715,Travis Lee,1B,NYY,7,19,1,2,1,0,0,2,1,3,0,0,.105,.150,.158,.308,20,0,0,0,2,1.33,1,3,1,.125,.053,-.--,.333,.050,.150
716,Kris Benson,P,NYM,31,58,3,8,0,0,0,5,2,26,0,0,.138,.167,.138,.305,75,0,15,0,0,4.57,0,8,0,.250,.000,-.--,.077,.027,.347
717,Jerome Williams,P,SF,22,36,1,5,0,0,0,0,1,14,0,1,.139,.162,.139,.301,43,0,6,0,0,4.75,0,5,0,.227,.000,-.--,.071,.023,.326
718,David Kelton,X,CHC,8,10,1,1,1,0,0,0,0,3,0,0,.100,.100,.200,.300,10,0,0,0,0,1.00,1,2,0,.143,.100,-.--,.---,.000,.300
719,Luke Hudson,P,CIN,9,16,1,2,0,0,0,2,1,3,0,0,.125,.167,.125,.292,18,0,0,1,0,1.00,0,2,0,.143,.000,-.--,.333,.056,.167
720,Nelson Figueroa,P,PIT,10,7,0,1,0,0,0,1,0,2,0,0,.143,.143,.143,.286,7,0,0,0,0,3.00,0,1,0,.200,.000,-.--,.---,.000,.286
720,Odalis Perez,P,LA,31,62,5,7,2,0,0,2,2,17,0,0,.113,.141,.145,.286,70,0,6,0,2,2.67,2,9,0,.156,.032,-.--,.118,.029,.243
720,Curt Schilling,P,BOS,32,7,0,1,0,0,0,0,0,2,0,0,.143,.143,.143,.286,7,0,0,0,0,4.00,0,1,0,.200,.000,-.--,.---,.000,.286
723,A.J. Burnett,P,FLA,20,29,4,4,0,0,0,1,0,11,0,0,.138,.138,.138,.276,37,0,8,0,1,4.50,0,4,0,.222,.000,-.--,.---,.000,.297
723,Vicente Padilla,P,PHI,20,35,2,4,0,0,0,3,2,17,0,0,.114,.162,.114,.276,40,0,3,0,0,4.67,0,4,0,.222,.000,-.--,.118,.050,.425
723,Tim Redding,P,HOU,27,29,1,4,0,0,0,0,0,13,0,0,.138,.138,.138,.276,30,0,1,0,0,1.60,0,4,0,.250,.000,-.--,.---,.000,.433
723,Paul Wilson,P,CIN,29,60,2,6,2,0,0,2,2,37,0,0,.100,.143,.133,.276,70,1,7,0,0,2.00,2,8,0,.261,.033,-.--,.054,.029,.529
727,Darren Oliver,P,HOU,28,22,0,3,0,0,0,1,0,9,0,0,.136,.136,.136,.272,25,0,3,0,3,5.50,0,3,0,.231,.000,-.--,.---,.000,.360
728,Brett Tomko,P,SF,33,62,3,7,1,0,0,0,2,27,0,0,.113,.141,.129,.270,77,0,13,0,1,3.56,1,8,0,.200,.016,-.--,.074,.026,.351
729,David Wells,P,SD,31,57,2,6,0,0,0,3,3,24,0,0,.105,.164,.105,.269,69,1,8,0,1,4.83,0,6,0,.182,.000,-.--,.125,.043,.348
730,John Patterson,P,MON,19,33,0,4,0,0,0,1,1,17,0,0,.121,.147,.121,.268,39,0,5,0,2,7.50,0,4,0,.250,.000,-.--,.059,.026,.436
731,Russ Ortiz,P,ATL,34,59,1,6,2,0,0,1,1,17,0,0,.102,.131,.136,.267,71,1,10,0,1,1.42,2,8,0,.143,.034,-.--,.059,.014,.239
732,Aaron Cook,P,COL,16,34,1,4,0,0,0,1,1,10,0,0,.118,.143,.118,.261,37,0,2,0,1,3.40,0,4,0,.167,.000,-.--,.100,.027,.270
733,Chris Burke,X,HOU,17,17,2,1,0,0,0,0,3,3,0,0,.059,.200,.059,.259,20,0,0,0,0,0.30,0,1,0,.071,.000,-.--,1.000,.150,.150
734,Sergio Mitre,P,CHC,13,15,0,1,1,0,0,0,1,8,0,0,.067,.125,.133,.258,19,0,3,0,0,3.50,1,2,0,.143,.067,-.--,.125,.053,.421
734,Steve Sparks,P,AZ,29,31,0,4,0,0,0,1,0,14,0,0,.129,.129,.129,.258,32,0,1,0,0,1.33,0,4,0,.235,.000,-.--,.---,.000,.438
736,Brandon Claussen,P,CIN,14,19,1,2,0,0,0,0,1,6,0,0,.105,.150,.105,.255,22,0,2,0,1,12.00,0,2,0,.154,.000,-.--,.167,.045,.273
737,Greg Colbrunn,X,AZ,20,27,1,3,0,0,0,1,1,5,0,0,.111,.143,.111,.254,28,0,0,0,0,1.38,0,3,0,.136,.000,-.--,.200,.036,.179
738,Andy Fox,X,TEX,46,55,4,5,0,0,1,1,1,19,0,0,.091,.107,.145,.252,56,0,0,0,1,1.82,1,8,0,.114,.055,55.00,.053,.018,.339
739,Brian Lawrence,P,SD,36,62,5,6,1,0,0,2,3,25,0,0,.097,.138,.113,.251,73,0,8,0,1,1.79,1,7,0,.162,.016,-.--,.120,.041,.342
739,Al Leiter,P,NYM,30,54,0,5,1,0,0,0,3,30,0,0,.093,.140,.111,.251,59,0,2,0,1,1.33,1,6,0,.208,.019,-.--,.100,.051,.508
741,Kirk Bullinger,P,HOU,27,3,0,0,0,0,0,0,1,2,0,0,.000,.250,.000,.250,4,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.500,.250,.500
741,Ryan Franklin,P,SEA,32,3,0,0,0,0,0,0,1,2,0,0,.000,.250,.000,.250,5,0,1,0,0,2.00,0,0,0,.000,.000,-.--,.500,.200,.400
741,Ben Hendrickson,P,MIL,10,16,0,2,0,0,0,0,0,9,0,0,.125,.125,.125,.250,17,0,1,0,0,1.00,0,2,0,.286,.000,-.--,.---,.000,.529
741,Brian Meadows,P,PIT,68,3,0,0,0,0,0,1,1,3,0,0,.000,.250,.000,.250,4,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.333,.250,.750
741,Brian Powell,P,PHI,17,8,0,1,0,0,0,0,0,5,0,0,.125,.125,.125,.250,9,0,1,0,0,2.00,0,1,0,.333,.000,-.--,.---,.000,.556
741,Travis Smith,P,ATL,16,8,0,1,0,0,0,0,0,1,0,0,.125,.125,.125,.250,8,0,0,0,0,1.00,0,1,0,.143,.000,-.--,.---,.000,.125
747,Jason Bartlett,SS,MIN,8,12,2,1,0,0,0,1,1,1,2,0,.083,.154,.083,.237,14,0,1,0,0,2.67,0,1,0,.091,.000,-.--,1.000,.071,.071
748,Corky Miller,C,CIN,13,39,2,1,0,0,0,3,6,12,0,0,.026,.204,.026,.230,49,3,0,1,3,1.70,0,1,0,.036,.000,-.--,.500,.122,.245
749,Dustin Hermanson,P,SF,47,30,2,3,0,0,0,1,0,12,0,0,.100,.129,.100,.229,37,1,6,0,0,2.50,0,3,0,.167,.000,-.--,.---,.000,.324
750,Brandon Webb,P,AZ,35,64,3,6,0,0,0,4,3,36,0,0,.094,.134,.094,.228,71,0,4,0,0,2.71,0,6,0,.214,.000,-.--,.083,.042,.507
751,Dave Williams,P,PIT,10,9,0,1,0,0,0,0,0,3,0,0,.111,.111,.111,.222,9,0,0,0,0,1.50,0,1,0,.167,.000,-.--,.---,.000,.333
